Datetime,AUDCAD=X,AUDCHF=X,AUDEUR=X,AUDGBP=X,AUDJPY=X,AUDNZD=X,AUDUSD=X,CADAUD=X,CADCHF=X,CADEUR=X,CADGBP=X,CADJPY=X,CADNZD=X,CADUSD=X,CHFAUD=X,CHFCAD=X,CHFEUR=X,CHFGBP=X,CHFJPY=X,CHFNZD=X,CHFUSD=X,EURAUD=X,EURCAD=X,EURCHF=X,EURGBP=X,EURJPY=X,EURNZD=X,EURUSD=X,GBPAUD=X,GBPCAD=X,GBPCHF=X,GBPEUR=X,GBPJPY=X,GBPNZD=X,GBPUSD=X,JPYAUD=X,JPYCAD=X,JPYCHF=X,JPYEUR=X,JPYGBP=X,JPYNZD=X,JPYUSD=X,NZDAUD=X,NZDCAD=X,NZDCHF=X,NZDEUR=X,NZDGBP=X,NZDJPY=X,NZDUSD=X,USDAUD=X,USDCAD=X,USDCHF=X,USDEUR=X,USDGBP=X,USDJPY=X,USDNZD=X
2025-04-11 04:23:00+00:00,0.8687099814414978,0.5100200176239014,0.549589991569519,0.47773000597953796,89.12200164794922,1.075850009918213,0.6225875020027161,1.1502000093460083,0.5870400071144104,0.6326000094413757,0.5496000051498413,102.57499694824219,1.236799955368042,0.716168224811554,1.9587500095367432,1.702299952507019,1.0774999856948853,0.9366000294685364,174.7209930419922,2.1084001064300537,1.2198543548583984,1.8182200193405151,1.5796799659729004,0.9275199770927429,0.8691200017929077,162.0659942626953,1.9562000036239624,1.1319899559020996,2.0918099880218506,1.8174799680709839,1.0670100450515747,1.15038001537323,186.447998046875,2.25068998336792,1.3018460273742676,0.011211000382900238,0.009743000380694866,0.005717999767512083,0.0061681997030973434,0.005357999820262194,0.012066000141203403,0.006981144193559885,0.9289600253105164,0.8072599768638611,0.47398999333381653,0.5097299814224243,0.4440799951553345,82.8270034790039,0.5786032676696777,1.6061999797821045,1.3963199853897095,0.8197699785232544,0.883400022983551,0.7681400179862976,143.2429962158203,1.7282999753952026
2025-04-11 04:53:00+00:00,0.8657699823379517,0.5071700215339661,0.5473600029945374,0.47597000002861023,88.5989990234375,1.0747499465942383,0.6205013394355774,1.1540000438690186,0.5858299732208252,0.6323000192642212,0.5496000051498413,102.32499694824219,1.2396999597549438,0.7160913348197937,1.9696999788284302,1.7057000398635864,1.0791000127792358,0.9383000135421753,174.65199279785156,2.117500066757202,1.2223145961761475,1.8260300159454346,1.5808199644088745,0.9262400269508362,0.8695999979972839,161.79800415039062,1.9622700214385986,1.132502794265747,2.099519968032837,1.8179099559783936,1.0650800466537476,1.1496700048446655,186.03599548339844,2.25669002532959,1.3019646406173706,0.011273999698460102,0.009765000082552433,0.005723999813199043,0.006179300136864185,0.005369000136852264,0.012121999636292458,0.00699770450592041,0.9298499822616577,0.805400013923645,0.47189000248908997,0.5090600252151489,0.4428099989891052,82.42900085449219,0.5772672295570374,1.6116000413894653,1.3964699506759644,0.818120002746582,0.8830000162124634,0.7680699825286865,142.9040069580078,1.732300043106079
2025-04-11 05:23:00+00:00,0.8657500147819519,0.5083000063896179,0.5481399893760681,0.47523000836372375,88.77200317382812,1.0736500024795532,0.6200012564659119,1.1545000076293945,0.5870500206947327,0.6330000162124634,0.5494999885559082,102.53099822998047,1.238800048828125,0.7158554792404175,1.9654500484466553,1.7027000188827515,1.0784000158309937,0.9366000294685364,174.62399291992188,2.1122000217437744,1.2192891836166382,1.823009967803955,1.5784800052642822,0.926829993724823,0.8683500289916992,161.86900329589844,1.9573700428009033,1.1307101249694824,2.099169969558716,1.8176900148391724,1.0672399997711182,1.1514300107955933,186.39700317382812,2.2540700435638428,1.3015409708023071,0.011265000328421593,0.009751999750733376,0.00572500005364418,0.006178600247949362,0.005361999850720167,0.012097000144422054,0.006981533952057362,0.9309099912643433,0.8061500191688538,0.47334998846054077,0.5102300047874451,0.4434399902820587,82.677001953125,0.5774338841438293,1.6129000186920166,1.3969299793243408,0.8201500177383423,0.8844000101089478,0.7683200240135193,143.23500061035156,1.7317999601364136
2025-04-11 05:53:00+00:00,0.8663899898529053,0.5094799995422363,0.5492200255393982,0.47661998867988586,89.072998046875,1.0748000144958496,0.6202704310417175,1.15339994430542,0.5879999995231628,0.6341999769210815,0.5498999953269958,102.802001953125,1.239300012588501,0.7155276536941528,1.9611300230026245,1.6993999481201172,1.0782999992370605,0.9354000091552734,174.83399963378906,2.109100103378296,1.2168854475021362,1.8194500207901,1.5765399932861328,0.9270600080490112,0.8677200078964233,162.08599853515625,1.955899953842163,1.1281588077545166,2.0966999530792236,1.8167099952697754,1.0683200359344482,1.1522899866104126,186.78599548339844,2.2540600299835205,1.2999675273895264,0.011215000413358212,0.009719000197947025,0.005717999767512083,0.006168399937450886,0.00534699996933341,0.012060999870300293,0.006959813646972179,0.9298099875450134,0.8058199882507324,0.47391000390052795,0.5104399919509888,0.4434399902820587,82.86100006103516,0.5769008994102478,1.6122000217437744,1.397570013999939,0.8217700123786926,0.8863999843597412,0.7692499756813049,143.6820068359375,1.7333999872207642
2025-04-11 06:23:00+00:00,0.8661199808120728,0.5112599730491638,0.550059974193573,0.47703999280929565,89.24199676513672,1.0750800371170044,0.6204628348350525,1.154099941253662,0.590179979801178,0.6352999806404114,0.550599992275238,103.0270004272461,1.2401000261306763,0.7160143852233887,1.9544999599456787,1.6924999952316284,1.0758999586105347,0.932699978351593,174.52999877929688,2.1017000675201416,1.2130475044250488,1.816640019416809,1.5734699964523315,0.928849995136261,0.8670099973678589,162.13600158691406,1.9531099796295166,1.1271415948867798,2.0951099395751953,1.8148499727249146,1.0712699890136719,1.1532399654388428,186.99600219726562,2.2526700496673584,1.2996464967727661,0.01119800005108118,0.009696999564766884,0.005727999843657017,0.006166200153529644,0.005342000164091587,0.012040999718010426,0.006949318572878838,0.929639995098114,0.8054999709129333,0.47543999552726746,0.5111500024795532,0.44374001026153564,83.0009994506836,0.5771006345748901,1.6117000579833984,1.3966200351715088,0.8243700265884399,0.8871999979019165,0.7694399952888489,143.8990020751953,1.732800006866455
2025-04-11 06:53:00+00:00,0.8673200011253357,0.5108399987220764,0.5504000186920166,0.47699999809265137,89.40299987792969,1.0762200355529785,0.6211951971054077,1.1526000499725342,0.5889099836349487,0.6345999836921692,0.550000011920929,103.06800079345703,1.2396999597549438,0.7161476612091064,1.9572999477386475,1.6967999935150146,1.0773999691009521,0.9341999888420105,174.98800659179688,2.1064999103546143,1.2159533500671387,1.8158700466156006,1.5749599933624268,0.9276999831199646,0.8670899868011475,162.36399841308594,1.9543399810791016,1.1281588077545166,2.0939600467681885,1.816409945487976,1.0698299407958984,1.1526999473571777,187.23699951171875,2.2537899017333984,1.3006945848464966,0.011183000169694424,0.009696999564766884,0.005713000427931547,0.006159199867397547,0.0053369998931884766,0.012037999927997589,0.006947677116841078,0.9286999702453613,0.8057500123977661,0.47457000613212585,0.5110999941825867,0.4431000053882599,83.06199645996094,0.5772005915641785,1.6097999811172485,1.3963600397109985,0.8223999738693237,0.8863999843597412,0.7688199877738953,143.93299865722656,1.7324999570846558
2025-04-11 07:23:00+00:00,0.8652999997138977,0.5076199769973755,0.5476999878883362,0.4758000075817108,88.95899963378906,1.0746099948883057,0.6214654445648193,1.1550999879837036,0.5865899920463562,0.6328999996185303,0.5498999953269958,102.79499816894531,1.2407000064849854,0.7180091142654419,1.9696999788284302,1.7038999795913696,1.0788999795913696,0.9379000067710876,175.21600341796875,2.11680006980896,1.2239153385162354,1.8245999813079834,1.5789200067520142,0.9264000058174133,0.8692799806594849,162.33399963378906,1.9608700275421143,1.1343011856079102,2.0988500118255615,1.8164199590682983,1.065659999847412,1.1497999429702759,186.7270050048828,2.2555999755859375,1.3043931722640991,0.011235999874770641,0.009721999987959862,0.0057069999165833,0.006158300209790468,0.005348999984562397,0.012078000232577324,0.006984459236264229,0.9300000071525574,0.8051499724388123,0.47231999039649963,0.5092999935150146,0.44269999861717224,82.76899719238281,0.5782686471939087,1.6090999841690063,1.39274001121521,0.8170499801635742,0.881600022315979,0.7666400074958801,143.1750030517578,1.7293000221252441
2025-04-11 07:53:00+00:00,0.8650299906730652,0.5089100003242493,0.5479999780654907,0.4758000075817108,88.99099731445312,1.0740599632263184,0.6225486993789673,1.1552000045776367,0.5882800221443176,0.6331999897956848,0.550000011920929,102.86399841308594,1.2402000427246094,0.7194089293479919,1.9638999700546265,1.698799967765808,1.076200008392334,0.9351999759674072,174.85299682617188,2.109800100326538,1.2228825092315674,1.8246400356292725,1.5786199569702148,0.9287099838256836,0.8688200116157532,162.3979949951172,1.9597899913787842,1.1358473300933838,2.099910020828247,1.8166199922561646,1.0687600374221802,1.1503000259399414,186.89999389648438,2.255650043487549,1.3066941499710083,0.011231999844312668,0.009717999957501888,0.005714999977499247,0.006158400326967239,0.00534699996933341,0.012067999690771103,0.0069933002814650536,0.930400013923645,0.8051999807357788,0.47374001145362854,0.5097000002861023,0.44290000200271606,82.8489990234375,0.5795086026191711,1.6062999963760376,1.390030026435852,0.8177400231361389,0.8804000020027161,0.7652900218963623,142.99400329589844,1.725600004196167
2025-04-11 08:23:00+00:00,0.8628699779510498,0.5060999989509583,0.5457000136375427,0.4747999906539917,88.56600189208984,1.0722500085830688,0.6208866238594055,1.1584999561309814,0.5864499807357788,0.6323999762535095,0.5504000186920166,102.6259994506836,1.2414000034332275,0.7193623185157776,1.9752000570297241,1.7036999464035034,1.0779999494552612,0.9386000037193298,174.968994140625,2.1178998947143555,1.2263919115066528,1.8310999870300293,1.5801299810409546,0.9269000291824341,0.8704900145530701,162.19500732421875,1.963479995727539,1.1373976469039917,2.10332989692688,1.815119981765747,1.0646699666976929,1.1478999853134155,186.30799865722656,2.2556300163269043,1.3058068752288818,0.011278999969363213,0.009732000529766083,0.00571399973705411,0.006159499753266573,0.005359000060707331,0.012097000144422054,0.0070084938779473305,0.9320999979972839,0.8045600056648254,0.4719400107860565,0.5085999965667725,0.44279998540878296,82.58999633789062,0.5790387988090515,1.6105999946594238,1.390120029449463,0.8154000043869019,0.8791999816894531,0.7658100128173828,142.6840057373047,1.7269999980926514
2025-04-11 08:53:00+00:00,0.8640900254249573,0.5046799778938293,0.5430999994277954,0.47350001335144043,88.43299865722656,1.0703999996185303,0.6220452785491943,1.156599998474121,0.5839200019836426,0.6284000277519226,0.5479000210762024,102.3270034790039,1.2372000217437744,0.7195331454277039,1.9807000160217285,1.7111999988555908,1.0757999420166016,0.9384999871253967,175.20399475097656,2.119999885559082,1.2320277690887451,1.840499997138977,1.5906599760055542,0.9290099740028381,0.8723000288009644,162.7779998779297,1.9702999591827393,1.145081877708435,2.109839916229248,1.823449969291687,1.0649299621582031,1.1456999778747559,186.60899353027344,2.258579969406128,1.3121120929718018,0.01130400039255619,0.00976799987256527,0.005708000157028437,0.0061427997425198555,0.005355000030249357,0.012101000174880028,0.007030815817415714,0.9337999820709229,0.8071200251579285,0.47141000628471375,0.507099986076355,0.4422999918460846,82.61000061035156,0.5811926126480103,1.6075999736785889,1.3897900581359863,0.8116700053215027,0.8733000159263611,0.7621300220489502,142.2310028076172,1.7206000089645386
